BibID,Shelfmark,Title,Full Coverage?,Facets,,folder
9951496233503681,LJS 443,[Collection of texts on the calendar] [manuscript].,Y,"15th century, Commentary, Astrology, Astronomy, Diagrams, Paper, Armenian, Armenia, Christian, Calendar",,ljs443
9959031653503681,LJS 444,[Ḥall al-Mūjiz] [manuscript].,N,"15th century, Arabic, Paper, Commentary, Diagrams, Science -- Medicine",,ljs444
9958068073503681,LJS 445,Prenosticatio [manuscript]. Prognosticatio,N,"Anthology, 15th century, Germany, German, Diagrams, Astronomy, Astrology, Fortune-telling, Paper",,ljs445
9949211133503681,Oversize LJS 447,[Volumes 20-22 of Masālik al-abṣār fī mamālik al-amṣār] [manuscript]. Masālik al-abṣār fī mamālik al-amṣār. Selections,N,"18th century, Arabic, Syria, Science, Paper, Illustration",,oversize_ljs_447
9948381663503681,Oversize LJS 449,[Medical and astronomical miscellany] [manuscript].,Y,"Almanac, 15th century, Diagrams, Illumination, Commentary, Astrology, Science -- Medicine, Paper, German, Germany, Calendar",,oversize_ljs_449
9949544933503681,Oversize LJS 450,[Compendium of legal texts] [manuscript].,Y,"12th century 15th century, Diagrams, Song book, Liturgy, Paper, Italy, Italian",,oversize_ljs_450
9947385063503681,LJS 451,[Commentary on the Doctrinale puerorum] [manuscript].,,"13th century, French, France, Commentary, Grammar, Philosophy",,ljs451
9954478973503681,LJS 452,Ex quo vocabularii varii [et] aute[n]tici [manuscript].,N,"15th century, Germany, German, Dictionary, Paper, Commentary",,ljs452
9959504323503681,Oversize LJS 453,[Commentaries on Aristotle] [manuscript].,,"15th century, Commentary, Bible, Theology, Philosophy, German, Germany",,oversize_ljs_453
9951482483503681,LJS 455,[Fawāʼid al-ḥabīb] ... [etc.] [manuscript].,Y,"14th century 15th century, Treatise, Alchemy, Paper, Arabic, Egypt",,ljs455
9958446673503681,LJS 456,Secretum secretorum. Arabic. [Kitāb al-Siyāsah fī tadbīr al-riyāsah] [manuscript].,Y,"14th century, Arabic, Spain, Treatise, Astronomy, Literature -- Prose, Paper",,ljs456
9958070733503681,LJS 457,Loyca parva ... [etc.] [manuscript]. Logica parva,N,"15th century, Logic, Diagrams, Illumination, Paper, Italy, Italian",,ljs457
9958073433503681,LJS 458,Abscondita naturae [manuscript] : collecta ab diversis philosoph[orum] et medicorum voluminibus / scriptum in inclita civitate Crem[onensi] per Hieronymum Vidam.,Y,"16th century, Science -- Medicine, Paper, Recipe book, Italy, Italian",,ljs458
9958033443503681,LJS 459,Secretum secretorum. Arabic. [Sirr al-asrār] [manuscript].,Y,"12th century 13th century, Arabic, Iraq, Illumination, Astronomy, Paper, Treatise, Astrology, Science -- Medicine, Magic",,ljs459
9948497683503681,Oversize LJS 46,Herbal ... [etc.] [manuscript].,N,"16th century 17th century, English, England, Science -- Medicine, Science, Paper, Italy, Illustration",,oversize_ljs_46
9948056223503681,LJS 460,[Gathering from Ikhtiṣār min al-maqālāt min kitāb Uqlīdis] [manuscript]. Elements. Arabic. Selections.,,"12th century, Diagrams, Mathematics, Science, Arabic, Egypt Iraq Syria, Paper",,ljs460
9958074143503681,LJS 462,Algorismus ... [etc.] [manuscript].,N,"14th century, Literature -- Poetry, Treatise, Astronomy, Mathematics, Spain, Spanish",,ljs462
9948425633503681,LJS 463,[Medical and astrological miscellany] [manuscript].,N,"15th century, German, Germany, Astrology, Science -- Medicine, Astronomy, Liturgy, Illustration, Calendar",,ljs463
9948304643503681,LJS 464,Taḥṣīl al-mūna fī sharḥ Talkhīṣ Ibn al-Bannāʼ [manuscript].,Y,"15th century, Arabic, Commentary, Mathematics, Paper, Spain",,ljs464
9959781433503681,LJS 465,[Geometric treatise] [manuscript].,,"13th century, Treatise, Paper, Islamic, Spanish, Spain, Diagrams, Geometry, Mathematics",,ljs465
9951487543503681,LJS 466,[Treatise on longitude and latitude] ... [etc.] [manuscript].,N,"15th century, Persian, Iran, Diagrams, Paper, Astronomy",,ljs466
9951853553503681,LJS 467,[Khawāṣ al-manāzil wa-al-shuhūr wa-al-anwāʻā] [manuscript].,N,"14th century, Arabic, Astronomy, Paper",,ljs467
9959058103503681,LJS 468,[Meḳitse nirdamim] [manuscript].,N,"16th century, Science -- Medicine, Italy, Jewish, Paper",,ljs468
9954524983503681,LJS 469,[Sefer ha-seder ha-ḳaṭan] ... [etc.] [manuscript]. Qānūn fī al-ṭibb. Hebrew. Selections,Y,"15th century, Italy, Jewish, Document, Science -- Medicine, Paper",,ljs469
9948510003503681,Oversize LJS 47,[De institutione musica] [manuscript].,Y,"15th century, Treatise, Diagrams, History, Paper, France, French",,oversize_ljs_47
9959102523503681,LJS 470,[Medical and magical compendium] [manuscript].,Y,"16th century, Document, Tables, Diagrams, Science -- Medicine, Paper, Italy, Jewish, Magic",,ljs470
9959189263503681,LJS 471,[Medical manual and prescriptions] ... [etc.] [manuscript].,,"14th century 15th century, Paper, Italy, Italian, Miscellany",,ljs471
9958607923503681,LJS 472,[Ḥeshbon mahalkhot ha-kokhavim] [manuscript].,Y,"15th century, Spain, Jewish, Annotated, Treatise, Astronomy, Paper",,ljs472
9948440913503681,Oversize LJS 473,[L'arte del navegare] [manuscript].,Y,"15th century, Italy, Italian, Document, Astronomy, Science, Paper, Tables, Treatise, Cartography, Shipbuilding",,oversize_ljs_473
9951457893503681,LJS 474,[Sharḥ mulakhkhaṣ fī al-hayʼah] [manuscript].,Y,"15th century 16th century, Arabic, Central Asia, Commentary, Diagrams, Paper, Astronomy",,ljs474
9959839793503681,LJS 475,Andrea Amadio botanical illustrations [electronic resource].,,"15th century, Fragment, Italian, Italy, Science--Medicine",,ljs475
9958580733503681,LJS 476,[Yesod ʻolam] [manuscript].,Y,"15th century, Spain, Italy, Jewish, Treatise, Astronomy, Paper",,ljs476
9947455423503681,LJS 477,[Florilegium] [manuscript].,,"13th century, Collection of Sermons, Diagrams, English, England, History",,ljs477
9949213493503681,Oversize LJS 478,[Astronomical anthology] [manuscript].,N,"13th century, Arabic, Diagrams, Treatise, Paper, Astronomy",,oversize_ljs_478
9959022663503681,LJS 479,[Moral miscellany] [manuscript].,N,"Anthology, 14th century, Fragment, Science -- Medicine, Italy, Italian, Philosophy",,ljs479
9949377603503681,Oversize LJS 48,Instrumenta feudorum castri Sone [manuscript] : cum privilegio comitatus in persona[m] Don Ioannis et fratrum ac descendentium de Faelis.,N,"16th century, Illumination, Italian, Italy, Charter",,oversize_ljs_48
9959542723503681,Oversize LJS 481,[Commentary on Talkhīṣ aʻmāl al-ḥisāb] [manuscript].,,"15th century, Islamic, Morocco, Commentary, Paper, Mathematics",,oversize_ljs_481
9947415443503681,Oversize LJS 482,[Commentaries on De generatione et corruptione and Meteorologica] [manuscript].,,"13th century, Commentary, Illumination, Philosophy",,oversize_ljs_482
9959580863503681,LJS 483,[Questions on Aristotle's Physics] [manuscript].,,"15th century, Philosophy, Science, Paper, German, Germany",,ljs483
9956203673503681,LJS 484,L'arte de la medicina de le bestie [manuscript]. Mulomedicina,N,"15th century, Italy, Italian, Treatise, Science -- Medicine",,ljs484
9958092633503681,Oversize LJS 486,Kitāb al-Ghāz fī al-lughah al-ʻArabīyah [manuscript].,Y,"14th century, Egypt, Arabic, Document, Literature -- Poetry, Paper",,oversize_ljs_486
9956428933503681,LJS 487,[Treatises on astronomical instruments] [manuscript].,Y,"16th century, France, Document, Tables, Treatise, Astronomy, Paper, French",,ljs487
9958490103503681,LJS 488,"Cose di geometria [manuscript] / estratte dal frate dal Borgo.  Mesure de colonne e capitelli / estracte da Vitruvio e Leone Batista Alberti. Summa de arithmetica, geometria, proportioni et proportionalità. Selections",N,"15th century 16th century, Paper, Italy, Italian, Diagrams, Mathematics",,ljs488
9948058763503681,LJS 49,Rawḍat al-adhhān fī maʻrifat tashrīḥ badan al-insān [manuscript]. Tashrīḥ-i Manṣūrī,,"15th century, Iran, Perisan, Diagram, Science--Medicine, Paper",,ljs49
9951856793503681,LJS 490,[Astronomical compendium] [manuscript].,N,"Anthology, 15th century, Astronomy, Diagrams, Germany, German, Astrology, Paper",,ljs490
9947624113503681,LJS 492,[Medical miscellany] [manuscript].,,"15th century, Spain, Spanish, Science -- Medicine, Fragment",,ljs492
9947625243503681,LJS 493,"Manuscript leaf from Physics, between 1150 and 1175. Physics. Latin. Selections.",,"12th century, French, France, Fragment, Science",,ljs493
9959630913503681,LJS 494,[Marʼeh ha-ofanim] ... [etc.] [manuscript]. Sphaera mundi. Hebrew,,"15th century, Diagrams, Treatise, Astronomy, Cosmology, Philosophy, Paper",,ljs494
9946508843503681,LJS 495,[Kharīdat al-ʻajāʼib wa farīḍat al-gharāʼib] [manuscript].,,"15th century, Spain, Spanish, Diagrams, Cosmology, Cartography",,ljs495
9957626483503681,Oversize LJS 496,[Treatise on practical mathematical calculation] [manuscript].,Y,"15th century, Paper, Italy, Italian, Mathematics, Treatise",,oversize_ljs_496
9949151873503681,LJS 497,Canones vel op[er]ationes in op[er]ando quadrante [manuscript].,N,"16th century, Astronomy, Paper, Italian, Italy, Diagrams, Drawing",,ljs497
9957001503503681,LJS 498,[Tsurat ha-arets] ... [etc.] [manuscript].,Y,"16th century, Annotated, Commentary, Diagrams, Astronomy, Paper, Austria, Jewish",,ljs498
9958289873503681,LJS 499,[Igeret orḥot ʻolam] ... [etc.] [manuscript].,Y,"16th century, Italy, Diagrams, Treatise, Geography, Paper, Jewish",,ljs499
9959136703503681,LJS 500,Liber mirabilium [manuscript].,N,"15th century, Recipe book, Alchemy, Slovenia, Slovene",,ljs500
9960927563503681,Oversize LJS 501,[Bifolium from Liber completus in iudiciis stellarum]. Bāriʻ fī aḥkām al-nujūm. Latin. Selections,,"14th century, Illumination, Treatise, Astronomy, England, English, Arabic, Astrology",,oversize_ljs_501
9967904263503681,LJS 502,"Fragment from De mysteriis, between 1075 and 1125? De mysteriis. Selections",,"11th century 12th century, Collection of Sermons, Theology, Church Fathers, Italy, Italian, Fragment",,ljs502
9958166863503681,LJS 51,[Collection of alphabets and encoded correspondence] [manuscript].,N,"15th century, Arabic, Syria, Paper, Grammar, Correspondence",,ljs51
9949359023503681,LJS 54,Cartolarii [manuscript] / Magistri Contarini.,N,"13th century, Drawing, Italian, Italy, Legal",,ljs54
9948060563503681,Oversize LJS 55,Image du monde. L'image del monde ... [etc.] [manuscript].,,"13th century, French, France, Diagrams, Astronomy, Cosmography, Theology",,oversize_ljs_55
9957602383503681,LJS 56,[Logica parva] [manuscript].,N,"Anthology, 15th century, Logic, Paper, Italy, Italian",,ljs56
9948521743503681,Oversize LJS 57,[Astronomical anthology] [manuscript].,N,"14th century, Diagrams, Illumination, Astrology, Astronomy, Illumination, Illustration, Spain, Sephardi",,oversize_ljs_57
9949521273503681,LJS 59,"[Dogale issued by Doge Leonardo Loredan to Paolo Nani, podestà and capitaneus of Treviso] [manuscript].",N,"16th century, Dogale, Illumination, Italian, Italy",,ljs59
9946451633503681,LJS 60,[Cosmographia] [manuscript] / Pomponii Mel[a]e. De chorographia,,"15th century,  Legal, Italy, Italian, Geography",,ljs60
9949523793503681,LJS 61,[Register of writs] [manuscript].,N,"15th century 16th century, Legal, English, England",,ljs61
9948546323503681,Oversize LJS 62,[Herbal in the tradition of Dioscorides] [manuscript].,N,"15th century, Drawing, Science, Science -- Medicine, Paper",,oversize_ljs_62
9948093793503681,Oversize LJS 64,[Illustrations to Georg von Peurbach's Novae theoricae planetarum] [manuscript].,,"16th century, Astronomy, Science, Diagrams, Paper, Italy, Italian",,oversize_ljs_64
9949560243503681,Oversize LJS 97,Eis ta harmonika Ptolemaiou hypomnēma [manuscript].,N,"16th century, Commentary, Diagrams, Science, Paper",,oversize_ljs_97
9915517623503681,Misc Mss Box 14 Folder 8,"Miscellaneous manuscripts, 11th century.",N,"11th century, Lectionary, Greek, Greece, Christian, Liturgy",,miscmssbox_14_f8
9915803923503681,Misc Mss Box 6 Folder 54,"Miscellaneous manuscripts, 1592-1593.",N,"16th century, Paper, Austria, Austrian",,miscmssbox_6_f54
9915804133503681,Misc Mss Box 10 Folder 16,"[Letter to the count of Palamos] : [manuscript], 1498 1 November.",N,"15th century, Spanish, Spain, Italy, Paper, Italy",,miscmssbox_10_f16
9929766063503681,Misc Mss Box 6 Folder 50,"Miscellaneous manuscripts, 1467.",,"15th century, Italy, Italian, Paper",,miscmssbox_6_f50
9929766323503681,Misc Mss Box 6 Folder 51,"Miscellaneous manuscripts, 1539-1549.",,"16th century, Italy, Christian",,miscmssbox_6_f51
9942541833503681,Misc Mss Box 12 Folder 31,"Miscellaneous manuscripts, 1570, 1576.",N,"16th century, German, Germany, Paper",,miscmssbox_12_f31
9943075703503681,Misc Mss Box 6 Folder 42,"Miscellaneous manuscripts, 1593.",N,"16th century, Austrian, Austria",,miscmssbox_6_f42
9943129253503681,Misc Mss Box 7 Folder 39,"Miscellaneous manuscripts, 1539.",N,"16th century, Humanist, Philosophy, German, Germany",,miscmssbox_7_f39
9943226503503681,Misc Mss Box 19 Folder 34,"Miscellaneous manuscripts, 1397.",N,"14th century, French, France, Legal",,miscmssbox_19_f34
9943226513503681,Misc Mss Box 8 Folder 10,"Miscellaneous manuscripts, 1385.",N,"14th century, Financial records, Accounts, History, French, France",,miscmssbox_8_f10
9943246013503681,Misc Mss Box 1 Folder 10,"Miscellaneous manuscripts, 1560.",N,"16th century, Legal, Document, Spain, Spanish",,miscmssbox_1_f10
9943687653503681,Misc Mss Box 1 Folder 41,"Miscellaneous manuscripts, 1472.",N,"15th century, Legal, Italy, Italian, Document",,miscmssbox_1_f41
9943687673503681,Misc Mss Box 3 Folder 28,"Miscellaneous manuscripts, 1388.",N,"14th century, Document, Legal",,miscmssbox_3_f28
9943688153503681,Misc Mss Box 4 Folder 21,"Miscellaneous manuscripts, 1390.",N,"14th century, Document, Legal, Italy, Italian",,miscmssbox_4_f21
9943688173503681,Misc Mss Box 12 Folder 6,"Miscellaneous manuscripts, [ca. 1530].",N,"16th century, Literature -- Prose",,miscmssbox_12_f6
